"Time";"Angle 1.o/0/X";"Angle 1.o/0/Y";"Angle 1.a/0/X";"Angle 1.a/0/Y";"Angle 1.b/0/X";"Angle 1.b/0/Y";"Trajectory 1/0/X";"Trajectory 1/0/Y";"Angle 1/o/X";"Angle 1/o/Y";"Angle 1/a/X";"Angle 1/a/Y";"Angle 1/b/X";"Angle 1/b/Y"
"308.6417";"48.27494";"28.90457";"43.70214";"8.365562";"53.46624";"27.5739";"52.07327";"43.99381";"48.27494";"28.90457";"43.70214";"8.365562";"53.46624";"27.5739"
"316.9833";"49.38741";"28.76311";"45.49569";"8.166536";"54.61107";"27.61709";"52.76091";"43.96175";"49.38741";"28.76311";"45.49569";"8.166536";"54.61107";"27.61709"
"325.325";"50.49405";"28.63301";"47.239";"7.965679";"55.73581";"27.67262";"53.40898";"43.94023";"50.49405";"28.63301";"47.239";"7.965679";"55.73581";"27.67262"
"333.6667";"51.56229";"28.49651";"48.91966";"7.769936";"56.83569";"27.73084";"54.03856";"43.90136";"51.56229";"28.49651";"48.91966";"7.769936";"56.83569";"27.73084"
"342.0083";"52.61142";"28.38168";"50.59455";"7.630104";"57.90151";"27.80758";"54.6515";"43.84756";"52.61142";"28.38168";"50.59455";"7.630104";"57.90151";"27.80758"
"350.35";"53.60859";"28.2757";"52.22317";"7.500309";"58.94082";"27.86247";"55.25027";"43.8006";"53.60859";"28.2757";"52.22317";"7.500309";"58.94082";"27.86247"
"358.6917";"54.60228";"28.17061";"53.80771";"7.398682";"59.93881";"27.94973";"55.81299";"43.76356";"54.60228";"28.17061";"53.80771";"7.398682";"59.93881";"27.94973"
"367.0333";"55.53819";"28.0671";"55.36271";"7.321072";"60.91897";"28.03845";"56.35701";"43.71373";"55.53819";"28.0671";"55.36271";"7.321072";"60.91897";"28.03845"
"375.375";"56.48747";"27.98549";"56.83163";"7.248699";"61.84507";"28.10066";"56.87658";"43.63504";"56.48747";"27.98549";"56.83163";"7.248699";"61.84507";"28.10066"
"383.7167";"57.41124";"27.91019";"58.30109";"7.210445";"62.78392";"28.19666";"57.38711";"43.59";"57.41124";"27.91019";"58.30109";"7.210445";"62.78392";"28.19666"
"392.0583";"58.29837";"27.84544";"59.74846";"7.219715";"63.66935";"28.2798";"57.89643";"43.53797";"58.29837";"27.84544";"59.74846";"7.219715";"63.66935";"28.2798"
"400.4";"59.1847";"27.78858";"61.12263";"7.218365";"64.52906";"28.38771";"58.40913";"43.4785";"59.1847";"27.78858";"61.12263";"7.218365";"64.52906";"28.38771"
"408.7417";"60.03189";"27.72895";"62.45883";"7.217587";"65.37173";"28.46598";"58.90168";"43.42233";"60.03189";"27.72895";"62.45883";"7.217587";"65.37173";"28.46598"
"417.0833";"60.86494";"27.69638";"63.76608";"7.257553";"66.17164";"28.56076";"59.40085";"43.37874";"60.86494";"27.69638";"63.76608";"7.257553";"66.17164";"28.56076"
"425.425";"61.69102";"27.66479";"65.03673";"7.302048";"66.95928";"28.65302";"59.87674";"43.32735";"61.69102";"27.66479";"65.03673";"7.302048";"66.95928";"28.65302"
"433.7667";"62.48636";"27.65564";"66.22018";"7.343193";"67.72151";"28.76636";"60.35258";"43.27467";"62.48636";"27.65564";"66.22018";"7.343193";"67.72151";"28.76636"
"442.1083";"63.26793";"27.61958";"67.34157";"7.410442";"68.4423";"28.84179";"60.83969";"43.2333";"63.26793";"27.61958";"67.34157";"7.410442";"68.4423";"28.84179"
"450.45";"64.0177";"27.60704";"68.38946";"7.464729";"69.13643";"28.91034";"61.32647";"43.2011";"64.0177";"27.60704";"68.38946";"7.464729";"69.13643";"28.91034"
"458.7917";"64.70734";"27.56945";"69.41458";"7.494076";"69.79247";"28.99489";"61.81179";"43.14764";"64.70734";"27.56945";"69.41458";"7.494076";"69.79247";"28.99489"
"467.1333";"65.39505";"27.55068";"70.31457";"7.500637";"70.41777";"29.03727";"62.24557";"43.09126";"65.39505";"27.55068";"70.31457";"7.500637";"70.41777";"29.03727"
"475.475";"66.01933";"27.5169";"71.14599";"7.543018";"71.01968";"29.07648";"62.74117";"43.03703";"66.01933";"27.5169";"71.14599";"7.543018";"71.01968";"29.07648"
"483.8167";"66.6226";"27.48102";"71.88737";"7.542255";"71.58332";"29.07895";"63.20036";"42.9878";"66.6226";"27.48102";"71.88737";"7.542255";"71.58332";"29.07895"
"492.1583";"67.18935";"27.43389";"72.56637";"7.510574";"72.1208";"29.0806";"63.66107";"42.91129";"67.18935";"27.43389";"72.56637";"7.510574";"72.1208";"29.0806"
"500.5";"67.70368";"27.37883";"73.15987";"7.492035";"72.62684";"29.05214";"64.10458";"42.82224";"67.70368";"27.37883";"73.15987";"7.492035";"72.62684";"29.05214"
"508.8417";"68.18973";"27.29967";"73.6769";"7.407951";"73.10378";"29.00355";"64.5698";"42.76592";"68.18973";"27.29967";"73.6769";"7.407951";"73.10378";"29.00355"
"517.1833";"68.65231";"27.21906";"74.11326";"7.348465";"73.52558";"28.91581";"65.00968";"42.66766";"68.65231";"27.21906";"74.11326";"7.348465";"73.52558";"28.91581"
"525.525";"69.05225";"27.11453";"74.47654";"7.223042";"73.95038";"28.81634";"65.46964";"42.59548";"69.05225";"27.11453";"74.47654";"7.223042";"73.95038";"28.81634"
"533.8666";"69.46067";"27.02506";"74.77843";"7.134232";"74.33687";"28.71104";"65.92544";"42.51367";"69.46067";"27.02506";"74.77843";"7.134232";"74.33687";"28.71104"
"542.2083";"69.79919";"26.92159";"75.02689";"7.004932";"74.69679";"28.56172";"66.34858";"42.42482";"69.79919";"26.92159";"75.02689";"7.004932";"74.69679";"28.56172"
"550.55";"70.16155";"26.82231";"75.22402";"6.855057";"75.01861";"28.41155";"66.8018";"42.33355";"70.16155";"26.82231";"75.22402";"6.855057";"75.01861";"28.41155"
"558.8917";"70.45841";"26.69296";"75.35701";"6.692986";"75.31894";"28.2517";"67.20709";"42.22948";"70.45841";"26.69296";"75.35701";"6.692986";"75.31894";"28.2517"
"567.2333";"70.7622";"26.57797";"75.54605";"6.375317";"75.60251";"28.07096";"67.63403";"42.13932";"70.7622";"26.57797";"75.54605";"6.375317";"75.60251";"28.07096"
