"Time";"Angle 1.o/0/X";"Angle 1.o/0/Y";"Angle 1.a/0/X";"Angle 1.a/0/Y";"Angle 1.b/0/X";"Angle 1.b/0/Y";"Trajectory 1/0/X";"Trajectory 1/0/Y";"Angle 1/o/X";"Angle 1/o/Y";"Angle 1/a/X";"Angle 1/a/Y";"Angle 1/b/X";"Angle 1/b/Y"
"425.425";"66.56748";"27.45959";"71.75399";"7.245564";"71.64758";"29.09594";"63.62725";"43.02655";"66.56748";"27.45959";"71.75399";"7.245564";"71.64758";"29.09594"
"433.7667";"67.37932";"27.43421";"72.83908";"7.304115";"72.40852";"29.17583";"64.21992";"42.97929";"67.37932";"27.43421";"72.83908";"7.304115";"72.40852";"29.17583"
"442.1083";"68.17065";"27.39675";"73.84472";"7.322044";"73.15319";"29.21369";"64.81606";"42.9207";"68.17065";"27.39675";"73.84472";"7.322044";"73.15319";"29.21369"
"450.45";"68.91391";"27.35114";"74.77597";"7.31308";"73.84338";"29.24098";"65.40948";"42.83293";"68.91391";"27.35114";"74.77597";"7.31308";"73.84338";"29.24098"
"458.7917";"69.6283";"27.30623";"75.63371";"7.310772";"74.48305";"29.24472";"66.00604";"42.78046";"69.6283";"27.30623";"75.63371";"7.310772";"74.48305";"29.24472"
"467.1333";"70.32698";"27.26217";"76.4231";"7.25787";"75.12866";"29.22617";"66.60181";"42.69798";"70.32698";"27.26217";"76.4231";"7.25787";"75.12866";"29.22617"
"475.475";"70.97752";"27.20843";"77.09286";"7.203255";"75.70919";"29.16997";"67.20192";"42.62625";"70.97752";"27.20843";"77.09286";"7.203255";"75.70919";"29.16997"
"483.8167";"71.60402";"27.1201";"77.68627";"7.11364";"76.34184";"29.08127";"67.79369";"42.55486";"71.60402";"27.1201";"77.68627";"7.11364";"76.34184";"29.08127"
"492.1583";"72.1947";"27.04675";"78.24158";"7.005444";"76.88055";"29.00131";"68.3847";"42.47112";"72.1947";"27.04675";"78.24158";"7.005444";"76.88055";"29.00131"
"500.5";"72.75024";"26.94318";"78.66861";"6.903526";"77.38659";"28.88198";"68.96984";"42.38223";"72.75024";"26.94318";"78.66861";"6.903526";"77.38659";"28.88198"
"508.8417";"73.25994";"26.85667";"79.06967";"6.768059";"77.8765";"28.7514";"69.55273";"42.29219";"73.25994";"26.85667";"79.06967";"6.768059";"77.8765";"28.7514"
"517.1833";"73.7593";"26.71432";"79.37972";"6.617867";"78.31339";"28.58934";"70.13053";"42.19324";"73.7593";"26.71432";"79.37972";"6.617867";"78.31339";"28.58934"
"525.525";"74.20754";"26.59209";"79.62688";"6.40464";"78.72434";"28.39903";"70.69276";"42.09266";"74.20754";"26.59209";"79.62688";"6.40464";"78.72434";"28.39903"
"533.8666";"74.63759";"26.45691";"79.80241";"6.242401";"79.11732";"28.19958";"71.25692";"41.97768";"74.63759";"26.45691";"79.80241";"6.242401";"79.11732";"28.19958"
